Cycle Index,Step Index,Date,Current(mA),Voltage(V),Chg. Cap.(mAh),DChg. Cap.(mAh)
5,9,2026-01-01  03:43:12.0,200.0,3.144,0.5782,0.0
5,9,2026-01-01  03:43:48.0,200.0,3.1802,0.6227,0.0
5,9,2026-01-01  03:44:24.0,200.0,3.2102,0.6671,0.0
5,9,2026-01-01  03:45:00.0,200.0,3.2489,0.7116,0.0
5,9,2026-01-01  03:45:36.0,200.0,3.2951,0.7561,0.0
5,9,2026-01-01  03:46:12.0,200.0,3.3439,0.8006,0.0
5,9,2026-01-01  03:46:48.0,200.0,3.3974,0.845,0.0
5,9,2026-01-01  03:47:24.0,200.0,3.4507,0.8895,0.0
5,9,2026-01-01  03:48:00.0,200.0,3.5069,0.934,0.0
5,9,2026-01-01  03:48:36.0,200.0,3.5677,0.9785,0.0
5,9,2026-01-01  03:49:12.0,200.0,3.6322,1.0229,0.0
5,9,2026-01-01  03:49:48.0,200.0,3.6931,1.0674,0.0
5,9,2026-01-01  03:50:24.0,200.0,3.7544,1.1119,0.0
5,9,2026-01-01  03:51:00.0,200.0,3.8076,1.1564,0.0
5,9,2026-01-01  03:51:36.0,200.0,3.862,1.2009,0.0
5,9,2026-01-01  03:52:12.0,200.0,3.9116,1.2453,0.0
5,9,2026-01-01  03:52:48.0,200.0,3.9512,1.2898,0.0
5,9,2026-01-01  03:53:24.0,200.0,3.9852,1.3343,0.0
5,9,2026-01-01  03:54:00.0,200.0,4.0204,1.3788,0.0
5,9,2026-01-01  03:54:36.0,200.0,4.0495,1.4232,0.0
5,9,2026-01-01  03:55:12.0,200.0,4.0844,1.4677,0.0
5,9,2026-01-01  03:55:48.0,200.0,4.0991,1.5122,0.0
5,9,2026-01-01  03:56:24.0,200.0,4.1241,1.5567,0.0
5,9,2026-01-01  03:57:00.0,200.0,4.138,1.6011,0.0
5,9,2026-01-01  03:57:36.0,200.0,4.1546,1.6456,0.0
5,9,2026-01-01  03:58:12.0,200.0,4.1636,1.6901,0.0
5,9,2026-01-01  03:58:48.0,200.0,4.1695,1.7346,0.0
5,9,2026-01-01  03:59:24.0,200.0,4.1769,1.779,0.0
5,9,2026-01-01  04:00:00.0,200.0,4.1841,1.8235,0.0
5,9,2026-01-01  04:00:36.0,200.0,4.1897,1.868,0.0
5,9,2026-01-01  04:01:12.0,200.0,4.1919,1.9125,0.0
5,9,2026-01-01  04:01:48.0,200.0,4.197,1.9569,0.0
5,9,2026-01-01  04:02:24.0,200.0,4.2048,2.0014,0.0
5,10,2026-01-01  04:03:00.0,-200.0,4.1919,0.0,0.0439
5,10,2026-01-01  04:03:36.0,-200.0,4.1943,0.0,0.0879
5,10,2026-01-01  04:04:12.0,-200.0,4.1864,0.0,0.1318
5,10,2026-01-01  04:04:48.0,-200.0,4.1844,0.0,0.1758
5,10,2026-01-01  04:05:24.0,-200.0,4.18,0.0,0.2197
5,10,2026-01-01  04:06:00.0,-200.0,4.1697,0.0,0.2637
5,10,2026-01-01  04:06:36.0,-200.0,4.1629,0.0,0.3076
5,10,2026-01-01  04:07:12.0,-200.0,4.1447,0.0,0.3515
5,10,2026-01-01  04:07:48.0,-200.0,4.1395,0.0,0.3955
5,10,2026-01-01  04:08:24.0,-200.0,4.1186,0.0,0.4394
5,10,2026-01-01  04:09:00.0,-200.0,4.1035,0.0,0.4834
5,10,2026-01-01  04:09:36.0,-200.0,4.0802,0.0,0.5273
5,10,2026-01-01  04:10:12.0,-200.0,4.0461,0.0,0.5712
5,10,2026-01-01  04:10:48.0,-200.0,4.0217,0.0,0.6152
5,10,2026-01-01  04:11:24.0,-200.0,3.9903,0.0,0.6591
5,10,2026-01-01  04:12:00.0,-200.0,3.9554,0.0,0.7031
5,10,2026-01-01  04:12:36.0,-200.0,3.9079,0.0,0.747
5,10,2026-01-01  04:13:12.0,-200.0,3.8596,0.0,0.791
5,10,2026-01-01  04:13:48.0,-200.0,3.8021,0.0,0.8349
5,10,2026-01-01  04:14:24.0,-200.0,3.7545,0.0,0.8788
5,10,2026-01-01  04:15:00.0,-200.0,3.6968,0.0,0.9228
5,10,2026-01-01  04:15:36.0,-200.0,3.6307,0.0,0.9667
5,10,2026-01-01  04:16:12.0,-200.0,3.5687,0.0,1.0107
5,10,2026-01-01  04:16:48.0,-200.0,3.5038,0.0,1.0546
5,10,2026-01-01  04:17:24.0,-200.0,3.4524,0.0,1.0986
5,10,2026-01-01  04:18:00.0,-200.0,3.4017,0.0,1.1425
5,10,2026-01-01  04:18:36.0,-200.0,3.3433,0.0,1.1864
5,10,2026-01-01  04:19:12.0,-200.0,3.2967,0.0,1.2304
5,10,2026-01-01  04:19:48.0,-200.0,3.2509,0.0,1.2743
5,10,2026-01-01  04:20:24.0,-200.0,3.2074,0.0,1.3183
5,10,2026-01-01  04:21:00.0,-200.0,3.1801,0.0,1.3622
5,10,2026-01-01  04:21:36.0,-200.0,3.1425,0.0,1.4062
5,10,2026-01-01  04:22:12.0,-200.0,3.1197,0.0,1.4501
5,10,2026-01-01  04:22:48.0,-200.0,3.0992,0.0,1.494
5,10,2026-01-01  04:23:24.0,-200.0,3.0822,0.0,1.538
5,10,2026-01-01  04:24:00.0,-200.0,3.065,0.0,1.5819
5,10,2026-01-01  04:24:36.0,-200.0,3.0517,0.0,1.6259
5,10,2026-01-01  04:25:12.0,-200.0,3.0371,0.0,1.6698
5,10,2026-01-01  04:25:48.0,-200.0,3.0263,0.0,1.7137
5,10,2026-01-01  04:26:24.0,-200.0,3.0227,0.0,1.7577
5,10,2026-01-01  04:27:00.0,-200.0,3.014,0.0,1.8016
5,10,2026-01-01  04:27:36.0,-200.0,3.0069,0.0,1.8456
5,10,2026-01-01  04:28:12.0,-200.0,3.0027,0.0,1.8895
5,10,2026-01-01  04:28:48.0,-200.0,3.0015,0.0,1.9335
5,10,2026-01-01  04:29:24.0,-200.0,2.9944,0.0,1.9774
6,11,2026-01-01  04:30:00.0,200.0,2.9989,0.0439,0.0
6,11,2026-01-01  04:30:36.0,200.0,3.0016,0.0877,0.0
6,11,2026-01-01  04:31:12.0,200.0,3.0114,0.1316,0.0
6,11,2026-01-01  04:31:48.0,200.0,3.0173,0.1755,0.0
6,11,2026-01-01  04:32:24.0,200.0,3.0285,0.2193,0.0
6,11,2026-01-01  04:33:00.0,200.0,3.0257,0.2632,0.0
6,11,2026-01-01  04:33:36.0,200.0,3.0374,0.3071,0.0
6,11,2026-01-01  04:34:12.0,200.0,3.0532,0.3509,0.0
6,11,2026-01-01  04:34:48.0,200.0,3.0631,0.3948,0.0
6,11,2026-01-01  04:35:24.0,200.0,3.0786,0.4387,0.0
6,11,2026-01-01  04:36:00.0,200.0,3.1035,0.4825,0.0
6,11,2026-01-01  04:36:36.0,200.0,3.1194,0.5264,0.0
6,11,2026-01-01  04:37:12.0,200.0,3.1427,0.5703,0.0
6,11,2026-01-01  04:37:48.0,200.0,3.1721,0.6141,0.0
6,11,2026-01-01  04:38:24.0,200.0,3.2114,0.658,0.0
6,11,2026-01-01  04:39:00.0,200.0,3.2502,0.7019,0.0
6,11,2026-01-01  04:39:36.0,200.0,3.2888,0.7457,0.0
6,11,2026-01-01  04:40:12.0,200.0,3.3382,0.7896,0.0
6,11,2026-01-01  04:40:48.0,200.0,3.3952,0.8335,0.0
6,11,2026-01-01  04:41:24.0,200.0,3.4515,0.8773,0.0
6,11,2026-01-01  04:42:00.0,200.0,3.5067,0.9212,0.0
6,11,2026-01-01  04:42:36.0,200.0,3.5712,0.9651,0.0
6,11,2026-01-01  04:43:12.0,200.0,3.6324,1.0089,0.0
6,11,2026-01-01  04:43:48.0,200.0,3.686,1.0528,0.0
6,11,2026-01-01  04:44:24.0,200.0,3.7493,1.0967,0.0
6,11,2026-01-01  04:45:00.0,200.0,3.8076,1.1405,0.0
6,11,2026-01-01  04:45:36.0,200.0,3.8571,1.1844,0.0
6,11,2026-01-01  04:46:12.0,200.0,3.9006,1.2282,0.0
6,11,2026-01-01  04:46:48.0,200.0,3.9499,1.2721,0.0
6,11,2026-01-01  04:47:24.0,200.0,3.9919,1.316,0.0
6,11,2026-01-01  04:48:00.0,200.0,4.0287,1.3598,0.0
6,11,2026-01-01  04:48:36.0,200.0,4.0473,1.4037,0.0
6,11,2026-01-01  04:49:12.0,200.0,4.0875,1.4476,0.0
6,11,2026-01-01  04:49:48.0,200.0,4.0983,1.4914,0.0
6,11,2026-01-01  04:50:24.0,200.0,4.1233,1.5353,0.0
6,11,2026-01-01  04:51:00.0,200.0,4.1399,1.5792,0.0
6,11,2026-01-01  04:51:36.0,200.0,4.1524,1.623,0.0
6,11,2026-01-01  04:52:12.0,200.0,4.161,1.6669,0.0
6,11,2026-01-01  04:52:48.0,200.0,4.1664,1.7108,0.0
6,11,2026-01-01  04:53:24.0,200.0,4.1794,1.7546,0.0
6,11,2026-01-01  04:54:00.0,200.0,4.1817,1.7985,0.0
6,11,2026-01-01  04:54:36.0,200.0,4.1816,1.8424,0.0
6,11,2026-01-01  04:55:12.0,200.0,4.202,1.8862,0.0
6,11,2026-01-01  04:55:48.0,200.0,4.1992,1.9301,0.0
6,11,2026-01-01  04:56:24.0,200.0,4.2055,1.974,0.0
6,12,2026-01-01  04:57:00.0,-200.0,4.1943,0.0,0.0433
6,12,2026-01-01  04:57:36.0,-200.0,4.1979,0.0,0.0867
6,12,2026-01-01  04:58:12.0,-200.0,4.1939,0.0,0.13
6,12,2026-01-01  04:58:48.0,-200.0,4.1885,0.0,0.1734
6,12,2026-01-01  04:59:24.0,-200.0,4.1775,0.0,0.2167
6,12,2026-01-01  05:00:00.0,-200.0,4.1662,0.0,0.26
6,12,2026-01-01  05:00:36.0,-200.0,4.1601,0.0,0.3034
6,12,2026-01-01  05:01:12.0,-200.0,4.1429,0.0,0.3467
6,12,2026-01-01  05:01:48.0,-200.0,4.1311,0.0,0.3901
6,12,2026-01-01  05:02:24.0,-200.0,4.1207,0.0,0.4334
6,12,2026-01-01  05:03:00.0,-200.0,4.0987,0.0,0.4767
6,12,2026-01-01  05:03:36.0,-200.0,4.0791,0.0,0.5201
6,12,2026-01-01  05:04:12.0,-200.0,4.0535,0.0,0.5634
6,12,2026-01-01  05:04:48.0,-200.0,4.0297,0.0,0.6068
6,12,2026-01-01  05:05:24.0,-200.0,3.9935,0.0,0.6501
6,12,2026-01-01  05:06:00.0,-200.0,3.9506,0.0,0.6934
6,12,2026-01-01  05:06:36.0,-200.0,3.9107,0.0,0.7368
6,12,2026-01-01  05:07:12.0,-200.0,3.8565,0.0,0.7801
6,12,2026-01-01  05:07:48.0,-200.0,3.8053,0.0,0.8235
6,12,2026-01-01  05:08:24.0,-200.0,3.753,0.0,0.8668
6,12,2026-01-01  05:09:00.0,-200.0,3.6876,0.0,0.9101
6,12,2026-01-01  05:09:36.0,-200.0,3.6298,0.0,0.9535
6,12,2026-01-01  05:10:12.0,-200.0,3.5654,0.0,0.9968
6,12,2026-01-01  05:10:48.0,-200.0,3.509,0.0,1.0402
6,12,2026-01-01  05:11:24.0,-200.0,3.4546,0.0,1.0835
6,12,2026-01-01  05:12:00.0,-200.0,3.3914,0.0,1.1268
6,12,2026-01-01  05:12:36.0,-200.0,3.3419,0.0,1.1702
6,12,2026-01-01  05:13:12.0,-200.0,3.2902,0.0,1.2135
6,12,2026-01-01  05:13:48.0,-200.0,3.2458,0.0,1.2568
6,12,2026-01-01  05:14:24.0,-200.0,3.2066,0.0,1.3002
6,12,2026-01-01  05:15:00.0,-200.0,3.1804,0.0,1.3435
6,12,2026-01-01  05:15:36.0,-200.0,3.1532,0.0,1.3869
6,12,2026-01-01  05:16:12.0,-200.0,3.1218,0.0,1.4302
6,12,2026-01-01  05:16:48.0,-200.0,3.0962,0.0,1.4735
6,12,2026-01-01  05:17:24.0,-200.0,3.0817,0.0,1.5169
6,12,2026-01-01  05:18:00.0,-200.0,3.0628,0.0,1.5602
6,12,2026-01-01  05:18:36.0,-200.0,3.0529,0.0,1.6036
6,12,2026-01-01  05:19:12.0,-200.0,3.0403,0.0,1.6469
6,12,2026-01-01  05:19:48.0,-200.0,3.031,0.0,1.6902
6,12,2026-01-01  05:20:24.0,-200.0,3.0243,0.0,1.7336
6,12,2026-01-01  05:21:00.0,-200.0,3.0144,0.0,1.7769
6,12,2026-01-01  05:21:36.0,-200.0,3.0096,0.0,1.8203
6,12,2026-01-01  05:22:12.0,-200.0,3.0014,0.0,1.8636
6,12,2026-01-01  05:22:48.0,-200.0,3.0016,0.0,1.9069
6,12,2026-01-01  05:23:24.0,-200.0,2.9957,0.0,1.9503
7,13,2026-01-01  05:24:00.0,200.0,3.0025,0.0433,0.0
7,13,2026-01-01  05:24:36.0,200.0,3.0036,0.0865,0.0
7,13,2026-01-01  05:25:12.0,200.0,3.0112,0.1298,0.0
7,13,2026-01-01  05:25:48.0,200.0,3.0175,0.173,0.0
7,13,2026-01-01  05:26:24.0,200.0,3.0182,0.2163,0.0
7,13,2026-01-01  05:27:00.0,200.0,3.0277,0.2595,0.0
7,13,2026-01-01  05:27:36.0,200.0,3.0366,0.3028,0.0
7,13,2026-01-01  05:28:12.0,200.0,3.0527,0.346,0.0
7,13,2026-01-01  05:28:48.0,200.0,3.0689,0.3893,0.0
7,13,2026-01-01  05:29:24.0,200.0,3.0821,0.4326,0.0
7,13,2026-01-01  05:30:00.0,200.0,3.0973,0.4758,0.0
7,13,2026-01-01  05:30:36.0,200.0,3.1248,0.5191,0.0
7,13,2026-01-01  05:31:12.0,200.0,3.1416,0.5623,0.0
7,13,2026-01-01  05:31:48.0,200.0,3.1805,0.6056,0.0
7,13,2026-01-01  05:32:24.0,200.0,3.2084,0.6488,0.0
7,13,2026-01-01  05:33:00.0,200.0,3.241,0.6921,0.0
7,13,2026-01-01  05:33:36.0,200.0,3.3009,0.7354,0.0
7,13,2026-01-01  05:34:12.0,200.0,3.3459,0.7786,0.0
7,13,2026-01-01  05:34:48.0,200.0,3.3905,0.8219,0.0
7,13,2026-01-01  05:35:24.0,200.0,3.4503,0.8651,0.0
7,13,2026-01-01  05:36:00.0,200.0,3.508,0.9084,0.0
7,13,2026-01-01  05:36:36.0,200.0,3.5697,0.9516,0.0
7,13,2026-01-01  05:37:12.0,200.0,3.6262,0.9949,0.0
7,13,2026-01-01  05:37:48.0,200.0,3.6893,1.0381,0.0
7,13,2026-01-01  05:38:24.0,200.0,3.7517,1.0814,0.0
7,13,2026-01-01  05:39:00.0,200.0,3.807,1.1247,0.0
7,13,2026-01-01  05:39:36.0,200.0,3.8624,1.1679,0.0
7,13,2026-01-01  05:40:12.0,200.0,3.9073,1.2112,0.0
7,13,2026-01-01  05:40:48.0,200.0,3.9578,1.2544,0.0
7,13,2026-01-01  05:41:24.0,200.0,3.9875,1.2977,0.0
7,13,2026-01-01  05:42:00.0,200.0,4.0247,1.3409,0.0
7,13,2026-01-01  05:42:36.0,200.0,4.0481,1.3842,0.0
7,13,2026-01-01  05:43:12.0,200.0,4.0759,1.4275,0.0
7,13,2026-01-01  05:43:48.0,200.0,4.1057,1.4707,0.0
7,13,2026-01-01  05:44:24.0,200.0,4.1176,1.514,0.0
7,13,2026-01-01  05:45:00.0,200.0,4.1378,1.5572,0.0
7,13,2026-01-01  05:45:36.0,200.0,4.1493,1.6005,0.0
7,13,2026-01-01  05:46:12.0,200.0,4.1575,1.6437,0.0
7,13,2026-01-01  05:46:48.0,200.0,4.1688,1.687,0.0
7,13,2026-01-01  05:47:24.0,200.0,4.176,1.7302,0.0
7,13,2026-01-01  05:48:00.0,200.0,4.1824,1.7735,0.0
7,13,2026-01-01  05:48:36.0,200.0,4.1914,1.8168,0.0
7,13,2026-01-01  05:49:12.0,200.0,4.1954,1.86,0.0
7,13,2026-01-01  05:49:48.0,200.0,4.1953,1.9033,0.0
7,13,2026-01-01  05:50:24.0,200.0,4.1973,1.9465,0.0
7,14,2026-01-01  05:51:00.0,-200.0,4.1979,0.0,0.0427
7,14,2026-01-01  05:51:36.0,-200.0,4.1932,0.0,0.0855
7,14,2026-01-01  05:52:12.0,-200.0,4.1922,0.0,0.1282
7,14,2026-01-01  05:52:48.0,-200.0,4.1918,0.0,0.1709
7,14,2026-01-01  05:53:24.0,-200.0,4.18,0.0,0.2137
7,14,2026-01-01  05:54:00.0,-200.0,4.1697,0.0,0.2564
7,14,2026-01-01  05:54:36.0,-200.0,4.1601,0.0,0.2992
7,14,2026-01-01  05:55:12.0,-200.0,4.1469,0.0,0.3419
7,14,2026-01-01  05:55:48.0,-200.0,4.1335,0.0,0.3846
7,14,2026-01-01  05:56:24.0,-200.0,4.1174,0.0,0.4274
7,14,2026-01-01  05:57:00.0,-200.0,4.1005,0.0,0.4701
7,14,2026-01-01  05:57:36.0,-200.0,4.0783,0.0,0.5128
7,14,2026-01-01  05:58:12.0,-200.0,4.0561,0.0,0.5556
7,14,2026-01-01  05:58:48.0,-200.0,4.0228,0.0,0.5983
7,14,2026-01-01  05:59:24.0,-200.0,3.9891,0.0,0.6411
7,14,2026-01-01  06:00:00.0,-200.0,3.9471,0.0,0.6838
7,14,2026-01-01  06:00:36.0,-200.0,3.912,0.0,0.7265
7,14,2026-01-01  06:01:12.0,-200.0,3.8603,0.0,0.7693
7,14,2026-01-01  06:01:48.0,-200.0,3.8117,0.0,0.812
7,14,2026-01-01  06:02:24.0,-200.0,3.7526,0.0,0.8547
7,14,2026-01-01  06:03:00.0,-200.0,3.6958,0.0,0.8975
7,14,2026-01-01  06:03:36.0,-200.0,3.6299,0.0,0.9402
7,14,2026-01-01  06:04:12.0,-200.0,3.5715,0.0,0.983
7,14,2026-01-01  06:04:48.0,-200.0,3.5168,0.0,1.0257
7,14,2026-01-01  06:05:24.0,-200.0,3.4461,0.0,1.0684
7,14,2026-01-01  06:06:00.0,-200.0,3.3972,0.0,1.1112
7,14,2026-01-01  06:06:36.0,-200.0,3.3463,0.0,1.1539
7,14,2026-01-01  06:07:12.0,-200.0,3.2942,0.0,1.1966
7,14,2026-01-01  06:07:48.0,-200.0,3.2516,0.0,1.2394
7,14,2026-01-01  06:08:24.0,-200.0,3.2142,0.0,1.2821
7,14,2026-01-01  06:09:00.0,-200.0,3.174,0.0,1.3248
7,14,2026-01-01  06:09:36.0,-200.0,3.1474,0.0,1.3676
7,14,2026-01-01  06:10:12.0,-200.0,3.1177,0.0,1.4103
7,14,2026-01-01  06:10:48.0,-200.0,3.0963,0.0,1.4531
7,14,2026-01-01  06:11:24.0,-200.0,3.0777,0.0,1.4958
7,14,2026-01-01  06:12:00.0,-200.0,3.0633,0.0,1.5385
7,14,2026-01-01  06:12:36.0,-200.0,3.051,0.0,1.5813
7,14,2026-01-01  06:13:12.0,-200.0,3.0408,0.0,1.624
7,14,2026-01-01  06:13:48.0,-200.0,3.0258,0.0,1.6667
7,14,2026-01-01  06:14:24.0,-200.0,3.0286,0.0,1.7095
7,14,2026-01-01  06:15:00.0,-200.0,3.0197,0.0,1.7522
7,14,2026-01-01  06:15:36.0,-200.0,3.0131,0.0,1.795
7,14,2026-01-01  06:16:12.0,-200.0,3.0054,0.0,1.8377
7,14,2026-01-01  06:16:48.0,-200.0,3.0027,0.0,1.8804
7,14,2026-01-01  06:17:24.0,-200.0,3.0017,0.0,1.9232
8,15,2026-01-01  06:18:00.0,200.0,3.0042,0.0426,0.0
8,15,2026-01-01  06:18:36.0,200.0,3.0014,0.0853,0.0
8,15,2026-01-01  06:19:12.0,200.0,3.0131,0.1279,0.0
8,15,2026-01-01  06:19:48.0,200.0,3.0251,0.1706,0.0
8,15,2026-01-01  06:20:24.0,200.0,3.0168,0.2132,0.0
8,15,2026-01-01  06:21:00.0,200.0,3.0332,0.2559,0.0
8,15,2026-01-01  06:21:36.0,200.0,3.0405,0.2985,0.0
8,15,2026-01-01  06:22:12.0,200.0,3.0502,0.3412,0.0
8,15,2026-01-01  06:22:48.0,200.0,3.068,0.3838,0.0
8,15,2026-01-01  06:23:24.0,200.0,3.076,0.4265,0.0
8,15,2026-01-01  06:24:00.0,200.0,3.0988,0.4691,0.0
8,15,2026-01-01  06:24:36.0,200.0,3.1249,0.5118,0.0
8,15,2026-01-01  06:25:12.0,200.0,3.1456,0.5544,0.0
8,15,2026-01-01  06:25:48.0,200.0,3.1748,0.597,0.0
8,15,2026-01-01  06:26:24.0,200.0,3.2107,0.6397,0.0
8,15,2026-01-01  06:27:00.0,200.0,3.2479,0.6823,0.0
8,15,2026-01-01  06:27:36.0,200.0,3.2977,0.725,0.0
8,15,2026-01-01  06:28:12.0,200.0,3.3384,0.7676,0.0
8,15,2026-01-01  06:28:48.0,200.0,3.3963,0.8103,0.0
8,15,2026-01-01  06:29:24.0,200.0,3.4459,0.8529,0.0
8,15,2026-01-01  06:30:00.0,200.0,3.5107,0.8956,0.0
8,15,2026-01-01  06:30:36.0,200.0,3.569,0.9382,0.0
8,15,2026-01-01  06:31:12.0,200.0,3.6227,0.9809,0.0
8,15,2026-01-01  06:31:48.0,200.0,3.6913,1.0235,0.0
8,15,2026-01-01  06:32:24.0,200.0,3.747,1.0662,0.0
8,15,2026-01-01  06:33:00.0,200.0,3.805,1.1088,0.0
8,15,2026-01-01  06:33:36.0,200.0,3.8636,1.1514,0.0
8,15,2026-01-01  06:34:12.0,200.0,3.9036,1.1941,0.0
8,15,2026-01-01  06:34:48.0,200.0,3.9474,1.2367,0.0
8,15,2026-01-01  06:35:24.0,200.0,3.9941,1.2794,0.0
8,15,2026-01-01  06:36:00.0,200.0,4.0243,1.322,0.0
8,15,2026-01-01  06:36:36.0,200.0,4.0586,1.3647,0.0
8,15,2026-01-01  06:37:12.0,200.0,4.0806,1.4073,0.0
8,15,2026-01-01  06:37:48.0,200.0,4.099,1.45,0.0
8,15,2026-01-01  06:38:24.0,200.0,4.1202,1.4926,0.0
8,15,2026-01-01  06:39:00.0,200.0,4.14,1.5353,0.0
8,15,2026-01-01  06:39:36.0,200.0,4.1524,1.5779,0.0
8,15,2026-01-01  06:40:12.0,200.0,4.1606,1.6206,0.0
8,15,2026-01-01  06:40:48.0,200.0,4.17,1.6632,0.0
8,15,2026-01-01  06:41:24.0,200.0,4.1772,1.7058,0.0
8,15,2026-01-01  06:42:00.0,200.0,4.1821,1.7485,0.0
8,15,2026-01-01  06:42:36.0,200.0,4.1951,1.7911,0.0
8,15,2026-01-01  06:43:12.0,200.0,4.1935,1.8338,0.0
8,15,2026-01-01  06:43:48.0,200.0,4.1936,1.8764,0.0
8,15,2026-01-01  06:44:24.0,200.0,4.1985,1.9191,0.0
8,16,2026-01-01  06:45:00.0,-200.0,4.1993,0.0,0.0421
8,16,2026-01-01  06:45:36.0,-200.0,4.1955,0.0,0.0843
8,16,2026-01-01  06:46:12.0,-200.0,4.1887,0.0,0.1264
8,16,2026-01-01  06:46:48.0,-200.0,4.1818,0.0,0.1685
8,16,2026-01-01  06:47:24.0,-200.0,4.1776,0.0,0.2107
8,16,2026-01-01  06:48:00.0,-200.0,4.1647,0.0,0.2528
8,16,2026-01-01  06:48:36.0,-200.0,4.1566,0.0,0.2949
8,16,2026-01-01  06:49:12.0,-200.0,4.152,0.0,0.3371
8,16,2026-01-01  06:49:48.0,-200.0,4.1347,0.0,0.3792
8,16,2026-01-01  06:50:24.0,-200.0,4.1216,0.0,0.4213
8,16,2026-01-01  06:51:00.0,-200.0,4.1054,0.0,0.4635
8,16,2026-01-01  06:51:36.0,-200.0,4.0816,0.0,0.5056
8,16,2026-01-01  06:52:12.0,-200.0,4.0539,0.0,0.5477
8,16,2026-01-01  06:52:48.0,-200.0,4.0305,0.0,0.5899
8,16,2026-01-01  06:53:24.0,-200.0,3.9917,0.0,0.632
8,16,2026-01-01  06:54:00.0,-200.0,3.9496,0.0,0.6742
8,16,2026-01-01  06:54:36.0,-200.0,3.9093,0.0,0.7163
8,16,2026-01-01  06:55:12.0,-200.0,3.8601,0.0,0.7584
8,16,2026-01-01  06:55:48.0,-200.0,3.8037,0.0,0.8006
8,16,2026-01-01  06:56:24.0,-200.0,3.7505,0.0,0.8427
8,16,2026-01-01  06:57:00.0,-200.0,3.6908,0.0,0.8848
8,16,2026-01-01  06:57:36.0,-200.0,3.6246,0.0,0.927
8,16,2026-01-01  06:58:12.0,-200.0,3.5688,0.0,0.9691
8,16,2026-01-01  06:58:48.0,-200.0,3.5078,0.0,1.0112
8,16,2026-01-01  06:59:24.0,-200.0,3.4484,0.0,1.0534
8,16,2026-01-01  07:00:00.0,-200.0,3.3886,0.0,1.0955
8,16,2026-01-01  07:00:36.0,-200.0,3.3401,0.0,1.1376
8,16,2026-01-01  07:01:12.0,-200.0,3.2928,0.0,1.1798
8,16,2026-01-01  07:01:48.0,-200.0,3.2496,0.0,1.2219
8,16,2026-01-01  07:02:24.0,-200.0,3.2068,0.0,1.264
8,16,2026-01-01  07:03:00.0,-200.0,3.178,0.0,1.3062
8,16,2026-01-01  07:03:36.0,-200.0,3.1424,0.0,1.3483
8,16,2026-01-01  07:04:12.0,-200.0,3.1197,0.0,1.3904
8,16,2026-01-01  07:04:48.0,-200.0,3.1023,0.0,1.4326
8,16,2026-01-01  07:05:24.0,-200.0,3.0775,0.0,1.4747
8,16,2026-01-01  07:06:00.0,-200.0,3.0622,0.0,1.5168
8,16,2026-01-01  07:06:36.0,-200.0,3.0538,0.0,1.559
8,16,2026-01-01  07:07:12.0,-200.0,3.0382,0.0,1.6011
8,16,2026-01-01  07:07:48.0,-200.0,3.0292,0.0,1.6432
8,16,2026-01-01  07:08:24.0,-200.0,3.0232,0.0,1.6854
8,16,2026-01-01  07:09:00.0,-200.0,3.0194,0.0,1.7275
8,16,2026-01-01  07:09:36.0,-200.0,3.0041,0.0,1.7696
8,16,2026-01-01  07:10:12.0,-200.0,3.004,0.0,1.8118
8,16,2026-01-01  07:10:48.0,-200.0,2.9998,0.0,1.8539
8,16,2026-01-01  07:11:24.0,-200.0,2.9967,0.0,1.8961
9,17,2026-01-01  07:12:00.0,200.0,3.0003,0.042,0.0
9,17,2026-01-01  07:12:36.0,200.0,3.0039,0.0841,0.0
9,17,2026-01-01  07:13:12.0,200.0,3.0118,0.1261,0.0
9,17,2026-01-01  07:13:48.0,200.0,3.0134,0.1681,0.0
9,17,2026-01-01  07:14:24.0,200.0,3.0229,0.2102,0.0
9,17,2026-01-01  07:15:00.0,200.0,3.0314,0.2522,0.0
9,17,2026-01-01  07:15:36.0,200.0,3.0372,0.2943,0.0
9,17,2026-01-01  07:16:12.0,200.0,3.0509,0.3363,0.0
9,17,2026-01-01  07:16:48.0,200.0,3.0688,0.3783,0.0
9,17,2026-01-01  07:17:24.0,200.0,3.0806,0.4204,0.0
9,17,2026-01-01  07:18:00.0,200.0,3.0964,0.4624,0.0
9,17,2026-01-01  07:18:36.0,200.0,3.1202,0.5044,0.0
9,17,2026-01-01  07:19:12.0,200.0,3.1433,0.5465,0.0
9,17,2026-01-01  07:19:48.0,200.0,3.1769,0.5885,0.0
9,17,2026-01-01  07:20:24.0,200.0,3.213,0.6305,0.0
9,17,2026-01-01  07:21:00.0,200.0,3.2468,0.6726,0.0
9,17,2026-01-01  07:21:36.0,200.0,3.2923,0.7146,0.0
9,17,2026-01-01  07:22:12.0,200.0,3.3446,0.7567,0.0
9,17,2026-01-01  07:22:48.0,200.0,3.3921,0.7987,0.0
9,17,2026-01-01  07:23:24.0,200.0,3.4503,0.8407,0.0
9,17,2026-01-01  07:24:00.0,200.0,3.5055,0.8828,0.0
9,17,2026-01-01  07:24:36.0,200.0,3.5668,0.9248,0.0
9,17,2026-01-01  07:25:12.0,200.0,3.6291,0.9668,0.0
9,17,2026-01-01  07:25:48.0,200.0,3.6979,1.0089,0.0
9,17,2026-01-01  07:26:24.0,200.0,3.749,1.0509,0.0
