Cycle Index,Step Index,Date,Current(mA),Voltage(V),Chg. Cap.(mAh),DChg. Cap.(mAh)
5,9,2026-01-01  03:43:12.0,200.0,2.6441,0.4945,0.0
5,9,2026-01-01  03:43:48.0,200.0,2.6712,0.5326,0.0
5,9,2026-01-01  03:44:24.0,200.0,2.6986,0.5706,0.0
5,9,2026-01-01  03:45:00.0,200.0,2.737,0.6087,0.0
5,9,2026-01-01  03:45:36.0,200.0,2.7817,0.6467,0.0
5,9,2026-01-01  03:46:12.0,200.0,2.8251,0.6848,0.0
5,9,2026-01-01  03:46:48.0,200.0,2.8761,0.7228,0.0
5,9,2026-01-01  03:47:24.0,200.0,2.9281,0.7608,0.0
5,9,2026-01-01  03:48:00.0,200.0,2.9867,0.7989,0.0
5,9,2026-01-01  03:48:36.0,200.0,3.0469,0.8369,0.0
5,9,2026-01-01  03:49:12.0,200.0,3.1074,0.875,0.0
5,9,2026-01-01  03:49:48.0,200.0,3.1626,0.913,0.0
5,9,2026-01-01  03:50:24.0,200.0,3.2252,0.951,0.0
5,9,2026-01-01  03:51:00.0,200.0,3.2725,0.9891,0.0
5,9,2026-01-01  03:51:36.0,200.0,3.3326,1.0271,0.0
5,9,2026-01-01  03:52:12.0,200.0,3.3723,1.0652,0.0
5,9,2026-01-01  03:52:48.0,200.0,3.4126,1.1032,0.0
5,9,2026-01-01  03:53:24.0,200.0,3.4469,1.1413,0.0
5,9,2026-01-01  03:54:00.0,200.0,3.4728,1.1793,0.0
5,9,2026-01-01  03:54:36.0,200.0,3.5095,1.2173,0.0
5,9,2026-01-01  03:55:12.0,200.0,3.5352,1.2554,0.0
5,9,2026-01-01  03:55:48.0,200.0,3.5615,1.2934,0.0
5,9,2026-01-01  03:56:24.0,200.0,3.5696,1.3315,0.0
5,9,2026-01-01  03:57:00.0,200.0,3.5946,1.3695,0.0
5,9,2026-01-01  03:57:36.0,200.0,3.6008,1.4076,0.0
5,9,2026-01-01  03:58:12.0,200.0,3.6144,1.4456,0.0
5,9,2026-01-01  03:58:48.0,200.0,3.6135,1.4836,0.0
5,9,2026-01-01  03:59:24.0,200.0,3.6289,1.5217,0.0
5,9,2026-01-01  04:00:00.0,200.0,3.6335,1.5597,0.0
5,9,2026-01-01  04:00:36.0,200.0,3.6416,1.5978,0.0
5,9,2026-01-01  04:01:12.0,200.0,3.644,1.6358,0.0
5,9,2026-01-01  04:01:48.0,200.0,3.6438,1.6738,0.0
5,9,2026-01-01  04:02:24.0,200.0,3.6528,1.7119,0.0
5,10,2026-01-01  04:03:00.0,-200.0,3.6493,0.0,0.0376
5,10,2026-01-01  04:03:36.0,-200.0,3.6455,0.0,0.0752
5,10,2026-01-01  04:04:12.0,-200.0,3.6426,0.0,0.1128
5,10,2026-01-01  04:04:48.0,-200.0,3.6379,0.0,0.1503
5,10,2026-01-01  04:05:24.0,-200.0,3.6284,0.0,0.1879
5,10,2026-01-01  04:06:00.0,-200.0,3.617,0.0,0.2255
5,10,2026-01-01  04:06:36.0,-200.0,3.6081,0.0,0.2631
5,10,2026-01-01  04:07:12.0,-200.0,3.6056,0.0,0.3007
5,10,2026-01-01  04:07:48.0,-200.0,3.591,0.0,0.3383
5,10,2026-01-01  04:08:24.0,-200.0,3.574,0.0,0.3759
5,10,2026-01-01  04:09:00.0,-200.0,3.5545,0.0,0.4134
5,10,2026-01-01  04:09:36.0,-200.0,3.5347,0.0,0.451
5,10,2026-01-01  04:10:12.0,-200.0,3.51,0.0,0.4886
5,10,2026-01-01  04:10:48.0,-200.0,3.4803,0.0,0.5262
5,10,2026-01-01  04:11:24.0,-200.0,3.4463,0.0,0.5638
5,10,2026-01-01  04:12:00.0,-200.0,3.4176,0.0,0.6014
5,10,2026-01-01  04:12:36.0,-200.0,3.37,0.0,0.639
5,10,2026-01-01  04:13:12.0,-200.0,3.3212,0.0,0.6765
5,10,2026-01-01  04:13:48.0,-200.0,3.2689,0.0,0.7141
5,10,2026-01-01  04:14:24.0,-200.0,3.2168,0.0,0.7517
5,10,2026-01-01  04:15:00.0,-200.0,3.1647,0.0,0.7893
5,10,2026-01-01  04:15:36.0,-200.0,3.1066,0.0,0.8269
5,10,2026-01-01  04:16:12.0,-200.0,3.045,0.0,0.8645
5,10,2026-01-01  04:16:48.0,-200.0,2.9876,0.0,0.9021
5,10,2026-01-01  04:17:24.0,-200.0,2.9301,0.0,0.9396
5,10,2026-01-01  04:18:00.0,-200.0,2.8739,0.0,0.9772
5,10,2026-01-01  04:18:36.0,-200.0,2.8309,0.0,1.0148
5,10,2026-01-01  04:19:12.0,-200.0,2.7819,0.0,1.0524
5,10,2026-01-01  04:19:48.0,-200.0,2.7463,0.0,1.09
5,10,2026-01-01  04:20:24.0,-200.0,2.6993,0.0,1.1276
5,10,2026-01-01  04:21:00.0,-200.0,2.6683,0.0,1.1651
5,10,2026-01-01  04:21:36.0,-200.0,2.6427,0.0,1.2027
5,10,2026-01-01  04:22:12.0,-200.0,2.6146,0.0,1.2403
5,10,2026-01-01  04:22:48.0,-200.0,2.5901,0.0,1.2779
5,10,2026-01-01  04:23:24.0,-200.0,2.5734,0.0,1.3155
5,10,2026-01-01  04:24:00.0,-200.0,2.5614,0.0,1.3531
5,10,2026-01-01  04:24:36.0,-200.0,2.5494,0.0,1.3907
5,10,2026-01-01  04:25:12.0,-200.0,2.5375,0.0,1.4282
5,10,2026-01-01  04:25:48.0,-200.0,2.5319,0.0,1.4658
5,10,2026-01-01  04:26:24.0,-200.0,2.5245,0.0,1.5034
5,10,2026-01-01  04:27:00.0,-200.0,2.5164,0.0,1.541
5,10,2026-01-01  04:27:36.0,-200.0,2.5105,0.0,1.5786
5,10,2026-01-01  04:28:12.0,-200.0,2.5055,0.0,1.6162
5,10,2026-01-01  04:28:48.0,-200.0,2.5045,0.0,1.6538
5,10,2026-01-01  04:29:24.0,-200.0,2.5028,0.0,1.6913
6,11,2026-01-01  04:30:00.0,200.0,2.503,0.0378,0.0
6,11,2026-01-01  04:30:36.0,200.0,2.5076,0.0755,0.0
6,11,2026-01-01  04:31:12.0,200.0,2.5094,0.1133,0.0
6,11,2026-01-01  04:31:48.0,200.0,2.5112,0.1511,0.0
6,11,2026-01-01  04:32:24.0,200.0,2.5185,0.1888,0.0
6,11,2026-01-01  04:33:00.0,200.0,2.5312,0.2266,0.0
6,11,2026-01-01  04:33:36.0,200.0,2.5391,0.2644,0.0
6,11,2026-01-01  04:34:12.0,200.0,2.5532,0.3021,0.0
6,11,2026-01-01  04:34:48.0,200.0,2.5613,0.3399,0.0
6,11,2026-01-01  04:35:24.0,200.0,2.5789,0.3777,0.0
6,11,2026-01-01  04:36:00.0,200.0,2.5982,0.4154,0.0
6,11,2026-01-01  04:36:36.0,200.0,2.6183,0.4532,0.0
6,11,2026-01-01  04:37:12.0,200.0,2.6382,0.491,0.0
6,11,2026-01-01  04:37:48.0,200.0,2.6682,0.5288,0.0
6,11,2026-01-01  04:38:24.0,200.0,2.702,0.5665,0.0
6,11,2026-01-01  04:39:00.0,200.0,2.7359,0.6043,0.0
6,11,2026-01-01  04:39:36.0,200.0,2.7822,0.6421,0.0
6,11,2026-01-01  04:40:12.0,200.0,2.83,0.6798,0.0
6,11,2026-01-01  04:40:48.0,200.0,2.8758,0.7176,0.0
6,11,2026-01-01  04:41:24.0,200.0,2.9369,0.7554,0.0
6,11,2026-01-01  04:42:00.0,200.0,2.9866,0.7931,0.0
6,11,2026-01-01  04:42:36.0,200.0,3.045,0.8309,0.0
6,11,2026-01-01  04:43:12.0,200.0,3.1037,0.8687,0.0
6,11,2026-01-01  04:43:48.0,200.0,3.1604,0.9064,0.0
6,11,2026-01-01  04:44:24.0,200.0,3.2202,0.9442,0.0
6,11,2026-01-01  04:45:00.0,200.0,3.2728,0.982,0.0
6,11,2026-01-01  04:45:36.0,200.0,3.328,1.0197,0.0
6,11,2026-01-01  04:46:12.0,200.0,3.3711,1.0575,0.0
6,11,2026-01-01  04:46:48.0,200.0,3.4127,1.0953,0.0
6,11,2026-01-01  04:47:24.0,200.0,3.4478,1.133,0.0
6,11,2026-01-01  04:48:00.0,200.0,3.4771,1.1708,0.0
6,11,2026-01-01  04:48:36.0,200.0,3.5097,1.2086,0.0
6,11,2026-01-01  04:49:12.0,200.0,3.5321,1.2463,0.0
6,11,2026-01-01  04:49:48.0,200.0,3.5586,1.2841,0.0
6,11,2026-01-01  04:50:24.0,200.0,3.5736,1.3219,0.0
6,11,2026-01-01  04:51:00.0,200.0,3.5939,1.3596,0.0
6,11,2026-01-01  04:51:36.0,200.0,3.6038,1.3974,0.0
6,11,2026-01-01  04:52:12.0,200.0,3.6147,1.4352,0.0
6,11,2026-01-01  04:52:48.0,200.0,3.6218,1.473,0.0
6,11,2026-01-01  04:53:24.0,200.0,3.6291,1.5107,0.0
6,11,2026-01-01  04:54:00.0,200.0,3.6365,1.5485,0.0
6,11,2026-01-01  04:54:36.0,200.0,3.6424,1.5863,0.0
6,11,2026-01-01  04:55:12.0,200.0,3.6416,1.624,0.0
6,11,2026-01-01  04:55:48.0,200.0,3.6487,1.6618,0.0
6,11,2026-01-01  04:56:24.0,200.0,3.6579,1.6996,0.0
6,12,2026-01-01  04:57:00.0,-200.0,3.6469,0.0,0.0373
6,12,2026-01-01  04:57:36.0,-200.0,3.643,0.0,0.0746
6,12,2026-01-01  04:58:12.0,-200.0,3.6375,0.0,0.1119
6,12,2026-01-01  04:58:48.0,-200.0,3.6302,0.0,0.1493
6,12,2026-01-01  04:59:24.0,-200.0,3.632,0.0,0.1866
6,12,2026-01-01  05:00:00.0,-200.0,3.6213,0.0,0.2239
6,12,2026-01-01  05:00:36.0,-200.0,3.6131,0.0,0.2612
6,12,2026-01-01  05:01:12.0,-200.0,3.6071,0.0,0.2985
6,12,2026-01-01  05:01:48.0,-200.0,3.5964,0.0,0.3358
6,12,2026-01-01  05:02:24.0,-200.0,3.5711,0.0,0.3731
6,12,2026-01-01  05:03:00.0,-200.0,3.5589,0.0,0.4105
6,12,2026-01-01  05:03:36.0,-200.0,3.5365,0.0,0.4478
6,12,2026-01-01  05:04:12.0,-200.0,3.5111,0.0,0.4851
6,12,2026-01-01  05:04:48.0,-200.0,3.4827,0.0,0.5224
6,12,2026-01-01  05:05:24.0,-200.0,3.4484,0.0,0.5597
6,12,2026-01-01  05:06:00.0,-200.0,3.4159,0.0,0.597
6,12,2026-01-01  05:06:36.0,-200.0,3.3711,0.0,0.6344
6,12,2026-01-01  05:07:12.0,-200.0,3.3241,0.0,0.6717
6,12,2026-01-01  05:07:48.0,-200.0,3.2765,0.0,0.709
6,12,2026-01-01  05:08:24.0,-200.0,3.2217,0.0,0.7463
6,12,2026-01-01  05:09:00.0,-200.0,3.1639,0.0,0.7836
6,12,2026-01-01  05:09:36.0,-200.0,3.1054,0.0,0.8209
6,12,2026-01-01  05:10:12.0,-200.0,3.0509,0.0,0.8582
6,12,2026-01-01  05:10:48.0,-200.0,2.989,0.0,0.8956
6,12,2026-01-01  05:11:24.0,-200.0,2.9307,0.0,0.9329
6,12,2026-01-01  05:12:00.0,-200.0,2.8747,0.0,0.9702
6,12,2026-01-01  05:12:36.0,-200.0,2.8259,0.0,1.0075
6,12,2026-01-01  05:13:12.0,-200.0,2.7776,0.0,1.0448
6,12,2026-01-01  05:13:48.0,-200.0,2.7392,0.0,1.0821
6,12,2026-01-01  05:14:24.0,-200.0,2.7024,0.0,1.1194
6,12,2026-01-01  05:15:00.0,-200.0,2.6626,0.0,1.1568
6,12,2026-01-01  05:15:36.0,-200.0,2.6401,0.0,1.1941
6,12,2026-01-01  05:16:12.0,-200.0,2.6173,0.0,1.2314
6,12,2026-01-01  05:16:48.0,-200.0,2.5947,0.0,1.2687
6,12,2026-01-01  05:17:24.0,-200.0,2.5734,0.0,1.306
6,12,2026-01-01  05:18:00.0,-200.0,2.5649,0.0,1.3433
6,12,2026-01-01  05:18:36.0,-200.0,2.5463,0.0,1.3806
6,12,2026-01-01  05:19:12.0,-200.0,2.5341,0.0,1.418
6,12,2026-01-01  05:19:48.0,-200.0,2.5257,0.0,1.4553
6,12,2026-01-01  05:20:24.0,-200.0,2.5215,0.0,1.4926
6,12,2026-01-01  05:21:00.0,-200.0,2.5184,0.0,1.5299
6,12,2026-01-01  05:21:36.0,-200.0,2.5139,0.0,1.5672
6,12,2026-01-01  05:22:12.0,-200.0,2.5069,0.0,1.6045
6,12,2026-01-01  05:22:48.0,-200.0,2.4992,0.0,1.6418
6,12,2026-01-01  05:23:24.0,-200.0,2.498,0.0,1.6792
7,13,2026-01-01  05:24:00.0,200.0,2.5001,0.0375,0.0
7,13,2026-01-01  05:24:36.0,200.0,2.5057,0.075,0.0
7,13,2026-01-01  05:25:12.0,200.0,2.5051,0.1125,0.0
7,13,2026-01-01  05:25:48.0,200.0,2.5158,0.15,0.0
7,13,2026-01-01  05:26:24.0,200.0,2.5235,0.1875,0.0
7,13,2026-01-01  05:27:00.0,200.0,2.5285,0.225,0.0
7,13,2026-01-01  05:27:36.0,200.0,2.5392,0.2625,0.0
7,13,2026-01-01  05:28:12.0,200.0,2.5456,0.3,0.0
7,13,2026-01-01  05:28:48.0,200.0,2.5568,0.3374,0.0
7,13,2026-01-01  05:29:24.0,200.0,2.5744,0.3749,0.0
7,13,2026-01-01  05:30:00.0,200.0,2.5977,0.4124,0.0
7,13,2026-01-01  05:30:36.0,200.0,2.6185,0.4499,0.0
7,13,2026-01-01  05:31:12.0,200.0,2.6387,0.4874,0.0
7,13,2026-01-01  05:31:48.0,200.0,2.6723,0.5249,0.0
7,13,2026-01-01  05:32:24.0,200.0,2.7006,0.5624,0.0
7,13,2026-01-01  05:33:00.0,200.0,2.7434,0.5999,0.0
7,13,2026-01-01  05:33:36.0,200.0,2.7822,0.6374,0.0
7,13,2026-01-01  05:34:12.0,200.0,2.8256,0.6749,0.0
7,13,2026-01-01  05:34:48.0,200.0,2.8796,0.7124,0.0
7,13,2026-01-01  05:35:24.0,200.0,2.9287,0.7499,0.0
7,13,2026-01-01  05:36:00.0,200.0,2.9847,0.7874,0.0
7,13,2026-01-01  05:36:36.0,200.0,3.0413,0.8249,0.0
7,13,2026-01-01  05:37:12.0,200.0,3.1051,0.8624,0.0
7,13,2026-01-01  05:37:48.0,200.0,3.1624,0.8999,0.0
7,13,2026-01-01  05:38:24.0,200.0,3.2188,0.9373,0.0
7,13,2026-01-01  05:39:00.0,200.0,3.2715,0.9748,0.0
7,13,2026-01-01  05:39:36.0,200.0,3.3274,1.0123,0.0
7,13,2026-01-01  05:40:12.0,200.0,3.368,1.0498,0.0
7,13,2026-01-01  05:40:48.0,200.0,3.4089,1.0873,0.0
7,13,2026-01-01  05:41:24.0,200.0,3.4522,1.1248,0.0
7,13,2026-01-01  05:42:00.0,200.0,3.4856,1.1623,0.0
7,13,2026-01-01  05:42:36.0,200.0,3.5109,1.1998,0.0
7,13,2026-01-01  05:43:12.0,200.0,3.5294,1.2373,0.0
7,13,2026-01-01  05:43:48.0,200.0,3.554,1.2748,0.0
7,13,2026-01-01  05:44:24.0,200.0,3.5756,1.3123,0.0
7,13,2026-01-01  05:45:00.0,200.0,3.5889,1.3498,0.0
7,13,2026-01-01  05:45:36.0,200.0,3.6063,1.3873,0.0
7,13,2026-01-01  05:46:12.0,200.0,3.6081,1.4248,0.0
7,13,2026-01-01  05:46:48.0,200.0,3.6231,1.4623,0.0
7,13,2026-01-01  05:47:24.0,200.0,3.6266,1.4998,0.0
7,13,2026-01-01  05:48:00.0,200.0,3.6385,1.5373,0.0
7,13,2026-01-01  05:48:36.0,200.0,3.6394,1.5747,0.0
7,13,2026-01-01  05:49:12.0,200.0,3.6468,1.6122,0.0
7,13,2026-01-01  05:49:48.0,200.0,3.6452,1.6497,0.0
7,13,2026-01-01  05:50:24.0,200.0,3.6458,1.6872,0.0
7,14,2026-01-01  05:51:00.0,-200.0,3.6438,0.0,0.037
7,14,2026-01-01  05:51:36.0,-200.0,3.6419,0.0,0.0741
7,14,2026-01-01  05:52:12.0,-200.0,3.6365,0.0,0.1111
7,14,2026-01-01  05:52:48.0,-200.0,3.6382,0.0,0.1482
7,14,2026-01-01  05:53:24.0,-200.0,3.6325,0.0,0.1852
7,14,2026-01-01  05:54:00.0,-200.0,3.6219,0.0,0.2223
7,14,2026-01-01  05:54:36.0,-200.0,3.6091,0.0,0.2593
7,14,2026-01-01  05:55:12.0,-200.0,3.6012,0.0,0.2964
7,14,2026-01-01  05:55:48.0,-200.0,3.5868,0.0,0.3334
7,14,2026-01-01  05:56:24.0,-200.0,3.5781,0.0,0.3704
7,14,2026-01-01  05:57:00.0,-200.0,3.5567,0.0,0.4075
7,14,2026-01-01  05:57:36.0,-200.0,3.5361,0.0,0.4445
7,14,2026-01-01  05:58:12.0,-200.0,3.5087,0.0,0.4816
7,14,2026-01-01  05:58:48.0,-200.0,3.4753,0.0,0.5186
7,14,2026-01-01  05:59:24.0,-200.0,3.4461,0.0,0.5557
7,14,2026-01-01  06:00:00.0,-200.0,3.4077,0.0,0.5927
7,14,2026-01-01  06:00:36.0,-200.0,3.3704,0.0,0.6297
7,14,2026-01-01  06:01:12.0,-200.0,3.3233,0.0,0.6668
7,14,2026-01-01  06:01:48.0,-200.0,3.2704,0.0,0.7038
7,14,2026-01-01  06:02:24.0,-200.0,3.2178,0.0,0.7409
7,14,2026-01-01  06:03:00.0,-200.0,3.1672,0.0,0.7779
7,14,2026-01-01  06:03:36.0,-200.0,3.1015,0.0,0.815
7,14,2026-01-01  06:04:12.0,-200.0,3.0429,0.0,0.852
7,14,2026-01-01  06:04:48.0,-200.0,2.9868,0.0,0.8891
7,14,2026-01-01  06:05:24.0,-200.0,2.9289,0.0,0.9261
7,14,2026-01-01  06:06:00.0,-200.0,2.876,0.0,0.9631
7,14,2026-01-01  06:06:36.0,-200.0,2.8286,0.0,1.0002
7,14,2026-01-01  06:07:12.0,-200.0,2.7859,0.0,1.0372
7,14,2026-01-01  06:07:48.0,-200.0,2.7336,0.0,1.0743
7,14,2026-01-01  06:08:24.0,-200.0,2.7015,0.0,1.1113
7,14,2026-01-01  06:09:00.0,-200.0,2.6688,0.0,1.1484
7,14,2026-01-01  06:09:36.0,-200.0,2.6398,0.0,1.1854
7,14,2026-01-01  06:10:12.0,-200.0,2.6148,0.0,1.2225
7,14,2026-01-01  06:10:48.0,-200.0,2.5932,0.0,1.2595
7,14,2026-01-01  06:11:24.0,-200.0,2.5793,0.0,1.2965
7,14,2026-01-01  06:12:00.0,-200.0,2.5597,0.0,1.3336
7,14,2026-01-01  06:12:36.0,-200.0,2.548,0.0,1.3706
7,14,2026-01-01  06:13:12.0,-200.0,2.5378,0.0,1.4077
7,14,2026-01-01  06:13:48.0,-200.0,2.5292,0.0,1.4447
7,14,2026-01-01  06:14:24.0,-200.0,2.521,0.0,1.4818
7,14,2026-01-01  06:15:00.0,-200.0,2.5184,0.0,1.5188
7,14,2026-01-01  06:15:36.0,-200.0,2.5104,0.0,1.5559
7,14,2026-01-01  06:16:12.0,-200.0,2.5068,0.0,1.5929
7,14,2026-01-01  06:16:48.0,-200.0,2.5027,0.0,1.6299
7,14,2026-01-01  06:17:24.0,-200.0,2.497,0.0,1.667
8,15,2026-01-01  06:18:00.0,200.0,2.5003,0.0372,0.0
8,15,2026-01-01  06:18:36.0,200.0,2.5031,0.0744,0.0
8,15,2026-01-01  06:19:12.0,200.0,2.511,0.1117,0.0
8,15,2026-01-01  06:19:48.0,200.0,2.5133,0.1489,0.0
8,15,2026-01-01  06:20:24.0,200.0,2.5184,0.1861,0.0
8,15,2026-01-01  06:21:00.0,200.0,2.5296,0.2233,0.0
8,15,2026-01-01  06:21:36.0,200.0,2.5393,0.2605,0.0
8,15,2026-01-01  06:22:12.0,200.0,2.5431,0.2978,0.0
8,15,2026-01-01  06:22:48.0,200.0,2.5662,0.335,0.0
8,15,2026-01-01  06:23:24.0,200.0,2.5764,0.3722,0.0
8,15,2026-01-01  06:24:00.0,200.0,2.5939,0.4094,0.0
8,15,2026-01-01  06:24:36.0,200.0,2.6186,0.4466,0.0
8,15,2026-01-01  06:25:12.0,200.0,2.6403,0.4839,0.0
8,15,2026-01-01  06:25:48.0,200.0,2.6669,0.5211,0.0
8,15,2026-01-01  06:26:24.0,200.0,2.7082,0.5583,0.0
8,15,2026-01-01  06:27:00.0,200.0,2.7357,0.5955,0.0
8,15,2026-01-01  06:27:36.0,200.0,2.7804,0.6327,0.0
8,15,2026-01-01  06:28:12.0,200.0,2.8295,0.67,0.0
8,15,2026-01-01  06:28:48.0,200.0,2.874,0.7072,0.0
8,15,2026-01-01  06:29:24.0,200.0,2.9307,0.7444,0.0
8,15,2026-01-01  06:30:00.0,200.0,2.9886,0.7816,0.0
8,15,2026-01-01  06:30:36.0,200.0,3.0528,0.8188,0.0
8,15,2026-01-01  06:31:12.0,200.0,3.1017,0.8561,0.0
8,15,2026-01-01  06:31:48.0,200.0,3.1624,0.8933,0.0
8,15,2026-01-01  06:32:24.0,200.0,3.221,0.9305,0.0
8,15,2026-01-01  06:33:00.0,200.0,3.273,0.9677,0.0
8,15,2026-01-01  06:33:36.0,200.0,3.3194,1.0049,0.0
8,15,2026-01-01  06:34:12.0,200.0,3.3705,1.0422,0.0
8,15,2026-01-01  06:34:48.0,200.0,3.4114,1.0794,0.0
8,15,2026-01-01  06:35:24.0,200.0,3.4498,1.1166,0.0
8,15,2026-01-01  06:36:00.0,200.0,3.4847,1.1538,0.0
8,15,2026-01-01  06:36:36.0,200.0,3.513,1.191,0.0
8,15,2026-01-01  06:37:12.0,200.0,3.5359,1.2283,0.0
8,15,2026-01-01  06:37:48.0,200.0,3.5567,1.2655,0.0
8,15,2026-01-01  06:38:24.0,200.0,3.5704,1.3027,0.0
8,15,2026-01-01  06:39:00.0,200.0,3.5885,1.3399,0.0
8,15,2026-01-01  06:39:36.0,200.0,3.6023,1.3771,0.0
8,15,2026-01-01  06:40:12.0,200.0,3.611,1.4144,0.0
8,15,2026-01-01  06:40:48.0,200.0,3.6214,1.4516,0.0
8,15,2026-01-01  06:41:24.0,200.0,3.626,1.4888,0.0
8,15,2026-01-01  06:42:00.0,200.0,3.6392,1.526,0.0
8,15,2026-01-01  06:42:36.0,200.0,3.646,1.5632,0.0
8,15,2026-01-01  06:43:12.0,200.0,3.6426,1.6005,0.0
8,15,2026-01-01  06:43:48.0,200.0,3.6484,1.6377,0.0
8,15,2026-01-01  06:44:24.0,200.0,3.6493,1.6749,0.0
8,16,2026-01-01  06:45:00.0,-200.0,3.651,0.0,0.0368
8,16,2026-01-01  06:45:36.0,-200.0,3.6451,0.0,0.0735
8,16,2026-01-01  06:46:12.0,-200.0,3.6398,0.0,0.1103
8,16,2026-01-01  06:46:48.0,-200.0,3.6339,0.0,0.1471
8,16,2026-01-01  06:47:24.0,-200.0,3.6288,0.0,0.1839
8,16,2026-01-01  06:48:00.0,-200.0,3.6181,0.0,0.2206
8,16,2026-01-01  06:48:36.0,-200.0,3.6143,0.0,0.2574
8,16,2026-01-01  06:49:12.0,-200.0,3.5995,0.0,0.2942
8,16,2026-01-01  06:49:48.0,-200.0,3.5905,0.0,0.331
8,16,2026-01-01  06:50:24.0,-200.0,3.5741,0.0,0.3677
8,16,2026-01-01  06:51:00.0,-200.0,3.5591,0.0,0.4045
8,16,2026-01-01  06:51:36.0,-200.0,3.5346,0.0,0.4413
8,16,2026-01-01  06:52:12.0,-200.0,3.513,0.0,0.4781
8,16,2026-01-01  06:52:48.0,-200.0,3.4785,0.0,0.5148
8,16,2026-01-01  06:53:24.0,-200.0,3.4502,0.0,0.5516
8,16,2026-01-01  06:54:00.0,-200.0,3.4104,0.0,0.5884
8,16,2026-01-01  06:54:36.0,-200.0,3.3698,0.0,0.6251
8,16,2026-01-01  06:55:12.0,-200.0,3.3233,0.0,0.6619
8,16,2026-01-01  06:55:48.0,-200.0,3.2756,0.0,0.6987
8,16,2026-01-01  06:56:24.0,-200.0,3.2129,0.0,0.7355
8,16,2026-01-01  06:57:00.0,-200.0,3.1635,0.0,0.7722
8,16,2026-01-01  06:57:36.0,-200.0,3.0999,0.0,0.809
8,16,2026-01-01  06:58:12.0,-200.0,3.0492,0.0,0.8458
8,16,2026-01-01  06:58:48.0,-200.0,2.9815,0.0,0.8826
8,16,2026-01-01  06:59:24.0,-200.0,2.928,0.0,0.9193
8,16,2026-01-01  07:00:00.0,-200.0,2.8722,0.0,0.9561
8,16,2026-01-01  07:00:36.0,-200.0,2.8319,0.0,0.9929
8,16,2026-01-01  07:01:12.0,-200.0,2.7769,0.0,1.0297
8,16,2026-01-01  07:01:48.0,-200.0,2.7392,0.0,1.0664
8,16,2026-01-01  07:02:24.0,-200.0,2.7,0.0,1.1032
8,16,2026-01-01  07:03:00.0,-200.0,2.6633,0.0,1.14
8,16,2026-01-01  07:03:36.0,-200.0,2.6391,0.0,1.1767
8,16,2026-01-01  07:04:12.0,-200.0,2.6173,0.0,1.2135
8,16,2026-01-01  07:04:48.0,-200.0,2.5937,0.0,1.2503
8,16,2026-01-01  07:05:24.0,-200.0,2.5791,0.0,1.2871
8,16,2026-01-01  07:06:00.0,-200.0,2.56,0.0,1.3238
8,16,2026-01-01  07:06:36.0,-200.0,2.5484,0.0,1.3606
8,16,2026-01-01  07:07:12.0,-200.0,2.5366,0.0,1.3974
8,16,2026-01-01  07:07:48.0,-200.0,2.5299,0.0,1.4342
8,16,2026-01-01  07:08:24.0,-200.0,2.5272,0.0,1.4709
8,16,2026-01-01  07:09:00.0,-200.0,2.5165,0.0,1.5077
8,16,2026-01-01  07:09:36.0,-200.0,2.511,0.0,1.5445
8,16,2026-01-01  07:10:12.0,-200.0,2.5044,0.0,1.5813
8,16,2026-01-01  07:10:48.0,-200.0,2.5006,0.0,1.618
8,16,2026-01-01  07:11:24.0,-200.0,2.5044,0.0,1.6548
9,17,2026-01-01  07:12:00.0,200.0,2.4995,0.0369,0.0
9,17,2026-01-01  07:12:36.0,200.0,2.5035,0.0739,0.0
9,17,2026-01-01  07:13:12.0,200.0,2.5101,0.1108,0.0
9,17,2026-01-01  07:13:48.0,200.0,2.5142,0.1478,0.0
9,17,2026-01-01  07:14:24.0,200.0,2.5274,0.1847,0.0
9,17,2026-01-01  07:15:00.0,200.0,2.5218,0.2217,0.0
9,17,2026-01-01  07:15:36.0,200.0,2.5389,0.2586,0.0
9,17,2026-01-01  07:16:12.0,200.0,2.5505,0.2956,0.0
9,17,2026-01-01  07:16:48.0,200.0,2.5578,0.3325,0.0
9,17,2026-01-01  07:17:24.0,200.0,2.5743,0.3695,0.0
9,17,2026-01-01  07:18:00.0,200.0,2.5955,0.4064,0.0
9,17,2026-01-01  07:18:36.0,200.0,2.6202,0.4434,0.0
9,17,2026-01-01  07:19:12.0,200.0,2.6373,0.4803,0.0
9,17,2026-01-01  07:19:48.0,200.0,2.664,0.5172,0.0
9,17,2026-01-01  07:20:24.0,200.0,2.7045,0.5542,0.0
9,17,2026-01-01  07:21:00.0,200.0,2.7435,0.5911,0.0
9,17,2026-01-01  07:21:36.0,200.0,2.7797,0.6281,0.0
9,17,2026-01-01  07:22:12.0,200.0,2.8203,0.665,0.0
9,17,2026-01-01  07:22:48.0,200.0,2.8816,0.702,0.0
9,17,2026-01-01  07:23:24.0,200.0,2.9304,0.7389,0.0
9,17,2026-01-01  07:24:00.0,200.0,2.9908,0.7759,0.0
9,17,2026-01-01  07:24:36.0,200.0,3.0455,0.8128,0.0
9,17,2026-01-01  07:25:12.0,200.0,3.1032,0.8498,0.0
9,17,2026-01-01  07:25:48.0,200.0,3.1612,0.8867,0.0
9,17,2026-01-01  07:26:24.0,200.0,3.2234,0.9237,0.0
