Cycle Index,Step Index,Date,Current(mA),Voltage(V),Chg. Cap.(mAh),DChg. Cap.(mAh)
5,9,2026-01-01  03:43:48.0,200.0,2.6663,0.5192,0.0
5,9,2026-01-01  03:44:24.0,200.0,2.6982,0.5563,0.0
5,9,2026-01-01  03:45:00.0,200.0,2.7373,0.5934,0.0
5,9,2026-01-01  03:45:36.0,200.0,2.7808,0.6305,0.0
5,9,2026-01-01  03:46:12.0,200.0,2.8264,0.6676,0.0
5,9,2026-01-01  03:46:48.0,200.0,2.873,0.7047,0.0
5,9,2026-01-01  03:47:24.0,200.0,2.9302,0.7418,0.0
5,9,2026-01-01  03:48:00.0,200.0,2.9848,0.7788,0.0
5,9,2026-01-01  03:48:36.0,200.0,3.0461,0.8159,0.0
5,9,2026-01-01  03:49:12.0,200.0,3.11,0.853,0.0
5,9,2026-01-01  03:49:48.0,200.0,3.1644,0.8901,0.0
5,9,2026-01-01  03:50:24.0,200.0,3.2181,0.9272,0.0
5,9,2026-01-01  03:51:00.0,200.0,3.2679,0.9643,0.0
5,9,2026-01-01  03:51:36.0,200.0,3.3188,1.0014,0.0
5,9,2026-01-01  03:52:12.0,200.0,3.3642,1.0385,0.0
5,9,2026-01-01  03:52:48.0,200.0,3.4133,1.0756,0.0
5,9,2026-01-01  03:53:24.0,200.0,3.4461,1.1126,0.0
5,9,2026-01-01  03:54:00.0,200.0,3.4815,1.1497,0.0
5,9,2026-01-01  03:54:36.0,200.0,3.5081,1.1868,0.0
5,9,2026-01-01  03:55:12.0,200.0,3.5349,1.2239,0.0
5,9,2026-01-01  03:55:48.0,200.0,3.56,1.261,0.0
5,9,2026-01-01  03:56:24.0,200.0,3.5717,1.2981,0.0
5,9,2026-01-01  03:57:00.0,200.0,3.5878,1.3352,0.0
5,9,2026-01-01  03:57:36.0,200.0,3.5992,1.3723,0.0
5,9,2026-01-01  03:58:12.0,200.0,3.6149,1.4093,0.0
5,9,2026-01-01  03:58:48.0,200.0,3.618,1.4464,0.0
5,9,2026-01-01  03:59:24.0,200.0,3.6251,1.4835,0.0
5,9,2026-01-01  04:00:00.0,200.0,3.6304,1.5206,0.0
5,9,2026-01-01  04:00:36.0,200.0,3.6354,1.5577,0.0
5,9,2026-01-01  04:01:12.0,200.0,3.6452,1.5948,0.0
5,9,2026-01-01  04:01:48.0,200.0,3.6549,1.6319,0.0
5,9,2026-01-01  04:02:24.0,200.0,3.647,1.669,0.0
5,10,2026-01-01  04:03:00.0,-200.0,3.65,0.0,0.0366
5,10,2026-01-01  04:03:36.0,-200.0,3.6445,0.0,0.0733
5,10,2026-01-01  04:04:12.0,-200.0,3.6363,0.0,0.1099
5,10,2026-01-01  04:04:48.0,-200.0,3.6337,0.0,0.1466
5,10,2026-01-01  04:05:24.0,-200.0,3.6278,0.0,0.1832
5,10,2026-01-01  04:06:00.0,-200.0,3.619,0.0,0.2199
5,10,2026-01-01  04:06:36.0,-200.0,3.618,0.0,0.2565
5,10,2026-01-01  04:07:12.0,-200.0,3.5959,0.0,0.2931
5,10,2026-01-01  04:07:48.0,-200.0,3.59,0.0,0.3298
5,10,2026-01-01  04:08:24.0,-200.0,3.5747,0.0,0.3664
5,10,2026-01-01  04:09:00.0,-200.0,3.554,0.0,0.4031
5,10,2026-01-01  04:09:36.0,-200.0,3.5351,0.0,0.4397
5,10,2026-01-01  04:10:12.0,-200.0,3.5126,0.0,0.4764
5,10,2026-01-01  04:10:48.0,-200.0,3.4818,0.0,0.513
5,10,2026-01-01  04:11:24.0,-200.0,3.4497,0.0,0.5496
5,10,2026-01-01  04:12:00.0,-200.0,3.4132,0.0,0.5863
5,10,2026-01-01  04:12:36.0,-200.0,3.3632,0.0,0.6229
5,10,2026-01-01  04:13:12.0,-200.0,3.3275,0.0,0.6596
5,10,2026-01-01  04:13:48.0,-200.0,3.2796,0.0,0.6962
5,10,2026-01-01  04:14:24.0,-200.0,3.2219,0.0,0.7329
5,10,2026-01-01  04:15:00.0,-200.0,3.1656,0.0,0.7695
5,10,2026-01-01  04:15:36.0,-200.0,3.1001,0.0,0.8061
5,10,2026-01-01  04:16:12.0,-200.0,3.0453,0.0,0.8428
5,10,2026-01-01  04:16:48.0,-200.0,2.985,0.0,0.8794
5,10,2026-01-01  04:17:24.0,-200.0,2.9292,0.0,0.9161
5,10,2026-01-01  04:18:00.0,-200.0,2.8801,0.0,0.9527
5,10,2026-01-01  04:18:36.0,-200.0,2.8245,0.0,0.9894
5,10,2026-01-01  04:19:12.0,-200.0,2.7803,0.0,1.026
5,10,2026-01-01  04:19:48.0,-200.0,2.7332,0.0,1.0626
5,10,2026-01-01  04:20:24.0,-200.0,2.7011,0.0,1.0993
5,10,2026-01-01  04:21:00.0,-200.0,2.669,0.0,1.1359
5,10,2026-01-01  04:21:36.0,-200.0,2.638,0.0,1.1726
5,10,2026-01-01  04:22:12.0,-200.0,2.6132,0.0,1.2092
5,10,2026-01-01  04:22:48.0,-200.0,2.5999,0.0,1.2459
5,10,2026-01-01  04:23:24.0,-200.0,2.5726,0.0,1.2825
5,10,2026-01-01  04:24:00.0,-200.0,2.558,0.0,1.3191
5,10,2026-01-01  04:24:36.0,-200.0,2.546,0.0,1.3558
5,10,2026-01-01  04:25:12.0,-200.0,2.5414,0.0,1.3924
5,10,2026-01-01  04:25:48.0,-200.0,2.5352,0.0,1.4291
5,10,2026-01-01  04:26:24.0,-200.0,2.5225,0.0,1.4657
5,10,2026-01-01  04:27:00.0,-200.0,2.5133,0.0,1.5024
5,10,2026-01-01  04:27:36.0,-200.0,2.5091,0.0,1.539
5,10,2026-01-01  04:28:12.0,-200.0,2.5094,0.0,1.5756
5,10,2026-01-01  04:28:48.0,-200.0,2.5001,0.0,1.6123
5,10,2026-01-01  04:29:24.0,-200.0,2.5044,0.0,1.6489
6,11,2026-01-01  04:30:00.0,200.0,2.5071,0.0369,0.0
6,11,2026-01-01  04:30:36.0,200.0,2.5065,0.0737,0.0
6,11,2026-01-01  04:31:12.0,200.0,2.5123,0.1106,0.0
6,11,2026-01-01  04:31:48.0,200.0,2.5177,0.1474,0.0
6,11,2026-01-01  04:32:24.0,200.0,2.5262,0.1843,0.0
6,11,2026-01-01  04:33:00.0,200.0,2.5258,0.2212,0.0
6,11,2026-01-01  04:33:36.0,200.0,2.5413,0.258,0.0
6,11,2026-01-01  04:34:12.0,200.0,2.5473,0.2949,0.0
6,11,2026-01-01  04:34:48.0,200.0,2.5588,0.3317,0.0
6,11,2026-01-01  04:35:24.0,200.0,2.5766,0.3686,0.0
6,11,2026-01-01  04:36:00.0,200.0,2.5936,0.4055,0.0
6,11,2026-01-01  04:36:36.0,200.0,2.6124,0.4423,0.0
6,11,2026-01-01  04:37:12.0,200.0,2.6353,0.4792,0.0
6,11,2026-01-01  04:37:48.0,200.0,2.6659,0.516,0.0
6,11,2026-01-01  04:38:24.0,200.0,2.7059,0.5529,0.0
6,11,2026-01-01  04:39:00.0,200.0,2.7448,0.5898,0.0
6,11,2026-01-01  04:39:36.0,200.0,2.7827,0.6266,0.0
6,11,2026-01-01  04:40:12.0,200.0,2.8305,0.6635,0.0
6,11,2026-01-01  04:40:48.0,200.0,2.8757,0.7003,0.0
6,11,2026-01-01  04:41:24.0,200.0,2.9308,0.7372,0.0
6,11,2026-01-01  04:42:00.0,200.0,2.9883,0.7741,0.0
6,11,2026-01-01  04:42:36.0,200.0,3.0424,0.8109,0.0
6,11,2026-01-01  04:43:12.0,200.0,3.1014,0.8478,0.0
6,11,2026-01-01  04:43:48.0,200.0,3.1628,0.8846,0.0
6,11,2026-01-01  04:44:24.0,200.0,3.218,0.9215,0.0
6,11,2026-01-01  04:45:00.0,200.0,3.2696,0.9584,0.0
6,11,2026-01-01  04:45:36.0,200.0,3.3242,0.9952,0.0
6,11,2026-01-01  04:46:12.0,200.0,3.3685,1.0321,0.0
6,11,2026-01-01  04:46:48.0,200.0,3.4142,1.0689,0.0
6,11,2026-01-01  04:47:24.0,200.0,3.4484,1.1058,0.0
6,11,2026-01-01  04:48:00.0,200.0,3.4804,1.1427,0.0
6,11,2026-01-01  04:48:36.0,200.0,3.5103,1.1795,0.0
6,11,2026-01-01  04:49:12.0,200.0,3.5341,1.2164,0.0
6,11,2026-01-01  04:49:48.0,200.0,3.5538,1.2532,0.0
6,11,2026-01-01  04:50:24.0,200.0,3.5725,1.2901,0.0
6,11,2026-01-01  04:51:00.0,200.0,3.5911,1.327,0.0
6,11,2026-01-01  04:51:36.0,200.0,3.6035,1.3638,0.0
6,11,2026-01-01  04:52:12.0,200.0,3.6161,1.4007,0.0
6,11,2026-01-01  04:52:48.0,200.0,3.616,1.4375,0.0
6,11,2026-01-01  04:53:24.0,200.0,3.6273,1.4744,0.0
6,11,2026-01-01  04:54:00.0,200.0,3.6333,1.5113,0.0
6,11,2026-01-01  04:54:36.0,200.0,3.6401,1.5481,0.0
6,11,2026-01-01  04:55:12.0,200.0,3.6424,1.585,0.0
6,11,2026-01-01  04:55:48.0,200.0,3.6456,1.6218,0.0
6,11,2026-01-01  04:56:24.0,200.0,3.6523,1.6587,0.0
6,12,2026-01-01  04:57:00.0,-200.0,3.6477,0.0,0.0364
6,12,2026-01-01  04:57:36.0,-200.0,3.6403,0.0,0.0728
6,12,2026-01-01  04:58:12.0,-200.0,3.6436,0.0,0.1093
6,12,2026-01-01  04:58:48.0,-200.0,3.6375,0.0,0.1457
6,12,2026-01-01  04:59:24.0,-200.0,3.6267,0.0,0.1821
6,12,2026-01-01  05:00:00.0,-200.0,3.6236,0.0,0.2185
6,12,2026-01-01  05:00:36.0,-200.0,3.61,0.0,0.2549
6,12,2026-01-01  05:01:12.0,-200.0,3.605,0.0,0.2913
6,12,2026-01-01  05:01:48.0,-200.0,3.5882,0.0,0.3278
6,12,2026-01-01  05:02:24.0,-200.0,3.5713,0.0,0.3642
6,12,2026-01-01  05:03:00.0,-200.0,3.5547,0.0,0.4006
6,12,2026-01-01  05:03:36.0,-200.0,3.5323,0.0,0.437
6,12,2026-01-01  05:04:12.0,-200.0,3.5105,0.0,0.4734
6,12,2026-01-01  05:04:48.0,-200.0,3.4818,0.0,0.5098
6,12,2026-01-01  05:05:24.0,-200.0,3.4485,0.0,0.5463
6,12,2026-01-01  05:06:00.0,-200.0,3.4094,0.0,0.5827
6,12,2026-01-01  05:06:36.0,-200.0,3.3583,0.0,0.6191
6,12,2026-01-01  05:07:12.0,-200.0,3.3233,0.0,0.6555
6,12,2026-01-01  05:07:48.0,-200.0,3.2671,0.0,0.6919
6,12,2026-01-01  05:08:24.0,-200.0,3.2197,0.0,0.7284
6,12,2026-01-01  05:09:00.0,-200.0,3.1659,0.0,0.7648
6,12,2026-01-01  05:09:36.0,-200.0,3.1052,0.0,0.8012
6,12,2026-01-01  05:10:12.0,-200.0,3.0445,0.0,0.8376
6,12,2026-01-01  05:10:48.0,-200.0,2.9869,0.0,0.874
6,12,2026-01-01  05:11:24.0,-200.0,2.9306,0.0,0.9104
6,12,2026-01-01  05:12:00.0,-200.0,2.8756,0.0,0.9469
6,12,2026-01-01  05:12:36.0,-200.0,2.8252,0.0,0.9833
6,12,2026-01-01  05:13:12.0,-200.0,2.778,0.0,1.0197
6,12,2026-01-01  05:13:48.0,-200.0,2.7425,0.0,1.0561
6,12,2026-01-01  05:14:24.0,-200.0,2.7015,0.0,1.0925
6,12,2026-01-01  05:15:00.0,-200.0,2.6716,0.0,1.1289
6,12,2026-01-01  05:15:36.0,-200.0,2.6393,0.0,1.1654
6,12,2026-01-01  05:16:12.0,-200.0,2.6156,0.0,1.2018
6,12,2026-01-01  05:16:48.0,-200.0,2.5937,0.0,1.2382
6,12,2026-01-01  05:17:24.0,-200.0,2.5777,0.0,1.2746
6,12,2026-01-01  05:18:00.0,-200.0,2.5636,0.0,1.311
6,12,2026-01-01  05:18:36.0,-200.0,2.5491,0.0,1.3475
6,12,2026-01-01  05:19:12.0,-200.0,2.5357,0.0,1.3839
6,12,2026-01-01  05:19:48.0,-200.0,2.5266,0.0,1.4203
6,12,2026-01-01  05:20:24.0,-200.0,2.5265,0.0,1.4567
6,12,2026-01-01  05:21:00.0,-200.0,2.5146,0.0,1.4931
6,12,2026-01-01  05:21:36.0,-200.0,2.5095,0.0,1.5295
6,12,2026-01-01  05:22:12.0,-200.0,2.5106,0.0,1.566
6,12,2026-01-01  05:22:48.0,-200.0,2.5061,0.0,1.6024
6,12,2026-01-01  05:23:24.0,-200.0,2.5016,0.0,1.6388
7,13,2026-01-01  05:24:00.0,200.0,2.5016,0.0366,0.0
7,13,2026-01-01  05:24:36.0,200.0,2.5133,0.0733,0.0
7,13,2026-01-01  05:25:12.0,200.0,2.5116,0.1099,0.0
7,13,2026-01-01  05:25:48.0,200.0,2.5171,0.1465,0.0
7,13,2026-01-01  05:26:24.0,200.0,2.521,0.1832,0.0
7,13,2026-01-01  05:27:00.0,200.0,2.5247,0.2198,0.0
7,13,2026-01-01  05:27:36.0,200.0,2.5338,0.2564,0.0
7,13,2026-01-01  05:28:12.0,200.0,2.5496,0.2931,0.0
7,13,2026-01-01  05:28:48.0,200.0,2.5623,0.3297,0.0
7,13,2026-01-01  05:29:24.0,200.0,2.5756,0.3663,0.0
7,13,2026-01-01  05:30:00.0,200.0,2.5907,0.403,0.0
7,13,2026-01-01  05:30:36.0,200.0,2.611,0.4396,0.0
7,13,2026-01-01  05:31:12.0,200.0,2.6391,0.4762,0.0
7,13,2026-01-01  05:31:48.0,200.0,2.6643,0.5128,0.0
7,13,2026-01-01  05:32:24.0,200.0,2.7043,0.5495,0.0
7,13,2026-01-01  05:33:00.0,200.0,2.7424,0.5861,0.0
7,13,2026-01-01  05:33:36.0,200.0,2.7892,0.6227,0.0
7,13,2026-01-01  05:34:12.0,200.0,2.8296,0.6594,0.0
7,13,2026-01-01  05:34:48.0,200.0,2.8755,0.696,0.0
7,13,2026-01-01  05:35:24.0,200.0,2.9284,0.7326,0.0
7,13,2026-01-01  05:36:00.0,200.0,2.9771,0.7693,0.0
7,13,2026-01-01  05:36:36.0,200.0,3.0438,0.8059,0.0
7,13,2026-01-01  05:37:12.0,200.0,3.1038,0.8425,0.0
7,13,2026-01-01  05:37:48.0,200.0,3.1654,0.8792,0.0
7,13,2026-01-01  05:38:24.0,200.0,3.2208,0.9158,0.0
7,13,2026-01-01  05:39:00.0,200.0,3.2745,0.9524,0.0
7,13,2026-01-01  05:39:36.0,200.0,3.3237,0.9891,0.0
7,13,2026-01-01  05:40:12.0,200.0,3.3712,1.0257,0.0
7,13,2026-01-01  05:40:48.0,200.0,3.4154,1.0623,0.0
7,13,2026-01-01  05:41:24.0,200.0,3.4452,1.099,0.0
7,13,2026-01-01  05:42:00.0,200.0,3.4799,1.1356,0.0
7,13,2026-01-01  05:42:36.0,200.0,3.5058,1.1722,0.0
7,13,2026-01-01  05:43:12.0,200.0,3.5395,1.2089,0.0
7,13,2026-01-01  05:43:48.0,200.0,3.5597,1.2455,0.0
7,13,2026-01-01  05:44:24.0,200.0,3.576,1.2821,0.0
7,13,2026-01-01  05:45:00.0,200.0,3.5853,1.3188,0.0
7,13,2026-01-01  05:45:36.0,200.0,3.6021,1.3554,0.0
7,13,2026-01-01  05:46:12.0,200.0,3.6115,1.392,0.0
7,13,2026-01-01  05:46:48.0,200.0,3.6213,1.4286,0.0
7,13,2026-01-01  05:47:24.0,200.0,3.6279,1.4653,0.0
7,13,2026-01-01  05:48:00.0,200.0,3.6361,1.5019,0.0
7,13,2026-01-01  05:48:36.0,200.0,3.6384,1.5385,0.0
7,13,2026-01-01  05:49:12.0,200.0,3.6463,1.5752,0.0
7,13,2026-01-01  05:49:48.0,200.0,3.6479,1.6118,0.0
7,13,2026-01-01  05:50:24.0,200.0,3.6491,1.6484,0.0
7,14,2026-01-01  05:51:00.0,-200.0,3.6468,0.0,0.0362
7,14,2026-01-01  05:51:36.0,-200.0,3.6424,0.0,0.0724
7,14,2026-01-01  05:52:12.0,-200.0,3.642,0.0,0.1086
7,14,2026-01-01  05:52:48.0,-200.0,3.6337,0.0,0.1448
7,14,2026-01-01  05:53:24.0,-200.0,3.6293,0.0,0.181
7,14,2026-01-01  05:54:00.0,-200.0,3.6199,0.0,0.2172
7,14,2026-01-01  05:54:36.0,-200.0,3.6078,0.0,0.2533
7,14,2026-01-01  05:55:12.0,-200.0,3.6043,0.0,0.2895
7,14,2026-01-01  05:55:48.0,-200.0,3.5857,0.0,0.3257
7,14,2026-01-01  05:56:24.0,-200.0,3.5758,0.0,0.3619
7,14,2026-01-01  05:57:00.0,-200.0,3.557,0.0,0.3981
7,14,2026-01-01  05:57:36.0,-200.0,3.5297,0.0,0.4343
7,14,2026-01-01  05:58:12.0,-200.0,3.5071,0.0,0.4705
7,14,2026-01-01  05:58:48.0,-200.0,3.4798,0.0,0.5067
7,14,2026-01-01  05:59:24.0,-200.0,3.446,0.0,0.5429
7,14,2026-01-01  06:00:00.0,-200.0,3.4075,0.0,0.5791
7,14,2026-01-01  06:00:36.0,-200.0,3.3715,0.0,0.6153
7,14,2026-01-01  06:01:12.0,-200.0,3.3223,0.0,0.6515
7,14,2026-01-01  06:01:48.0,-200.0,3.2739,0.0,0.6877
7,14,2026-01-01  06:02:24.0,-200.0,3.2177,0.0,0.7238
7,14,2026-01-01  06:03:00.0,-200.0,3.1634,0.0,0.76
7,14,2026-01-01  06:03:36.0,-200.0,3.1021,0.0,0.7962
7,14,2026-01-01  06:04:12.0,-200.0,3.0455,0.0,0.8324
7,14,2026-01-01  06:04:48.0,-200.0,2.9892,0.0,0.8686
7,14,2026-01-01  06:05:24.0,-200.0,2.9311,0.0,0.9048
7,14,2026-01-01  06:06:00.0,-200.0,2.8759,0.0,0.941
7,14,2026-01-01  06:06:36.0,-200.0,2.8237,0.0,0.9772
7,14,2026-01-01  06:07:12.0,-200.0,2.7812,0.0,1.0134
7,14,2026-01-01  06:07:48.0,-200.0,2.7399,0.0,1.0496
7,14,2026-01-01  06:08:24.0,-200.0,2.7008,0.0,1.0858
7,14,2026-01-01  06:09:00.0,-200.0,2.6664,0.0,1.122
7,14,2026-01-01  06:09:36.0,-200.0,2.6417,0.0,1.1582
7,14,2026-01-01  06:10:12.0,-200.0,2.6228,0.0,1.1943
7,14,2026-01-01  06:10:48.0,-200.0,2.5933,0.0,1.2305
7,14,2026-01-01  06:11:24.0,-200.0,2.5773,0.0,1.2667
7,14,2026-01-01  06:12:00.0,-200.0,2.5623,0.0,1.3029
7,14,2026-01-01  06:12:36.0,-200.0,2.5407,0.0,1.3391
7,14,2026-01-01  06:13:12.0,-200.0,2.5381,0.0,1.3753
7,14,2026-01-01  06:13:48.0,-200.0,2.5268,0.0,1.4115
7,14,2026-01-01  06:14:24.0,-200.0,2.5257,0.0,1.4477
7,14,2026-01-01  06:15:00.0,-200.0,2.5147,0.0,1.4839
7,14,2026-01-01  06:15:36.0,-200.0,2.5081,0.0,1.5201
7,14,2026-01-01  06:16:12.0,-200.0,2.5056,0.0,1.5563
7,14,2026-01-01  06:16:48.0,-200.0,2.5033,0.0,1.5925
7,14,2026-01-01  06:17:24.0,-200.0,2.4983,0.0,1.6287
8,15,2026-01-01  06:18:00.0,200.0,2.5027,0.0364,0.0
8,15,2026-01-01  06:18:36.0,200.0,2.5022,0.0728,0.0
8,15,2026-01-01  06:19:12.0,200.0,2.5097,0.1092,0.0
8,15,2026-01-01  06:19:48.0,200.0,2.5178,0.1456,0.0
8,15,2026-01-01  06:20:24.0,200.0,2.5275,0.182,0.0
8,15,2026-01-01  06:21:00.0,200.0,2.531,0.2184,0.0
8,15,2026-01-01  06:21:36.0,200.0,2.5386,0.2548,0.0
8,15,2026-01-01  06:22:12.0,200.0,2.552,0.2912,0.0
8,15,2026-01-01  06:22:48.0,200.0,2.5642,0.3276,0.0
8,15,2026-01-01  06:23:24.0,200.0,2.5813,0.364,0.0
8,15,2026-01-01  06:24:00.0,200.0,2.5975,0.4004,0.0
8,15,2026-01-01  06:24:36.0,200.0,2.615,0.4368,0.0
8,15,2026-01-01  06:25:12.0,200.0,2.6408,0.4733,0.0
8,15,2026-01-01  06:25:48.0,200.0,2.6692,0.5097,0.0
8,15,2026-01-01  06:26:24.0,200.0,2.7025,0.5461,0.0
8,15,2026-01-01  06:27:00.0,200.0,2.7395,0.5825,0.0
8,15,2026-01-01  06:27:36.0,200.0,2.7784,0.6189,0.0
8,15,2026-01-01  06:28:12.0,200.0,2.8206,0.6553,0.0
8,15,2026-01-01  06:28:48.0,200.0,2.8752,0.6917,0.0
8,15,2026-01-01  06:29:24.0,200.0,2.9249,0.7281,0.0
8,15,2026-01-01  06:30:00.0,200.0,2.9877,0.7645,0.0
8,15,2026-01-01  06:30:36.0,200.0,3.0456,0.8009,0.0
8,15,2026-01-01  06:31:12.0,200.0,3.0993,0.8373,0.0
8,15,2026-01-01  06:31:48.0,200.0,3.1646,0.8737,0.0
8,15,2026-01-01  06:32:24.0,200.0,3.2216,0.9101,0.0
8,15,2026-01-01  06:33:00.0,200.0,3.273,0.9465,0.0
8,15,2026-01-01  06:33:36.0,200.0,3.328,0.9829,0.0
8,15,2026-01-01  06:34:12.0,200.0,3.3749,1.0193,0.0
8,15,2026-01-01  06:34:48.0,200.0,3.4075,1.0557,0.0
8,15,2026-01-01  06:35:24.0,200.0,3.4515,1.0921,0.0
8,15,2026-01-01  06:36:00.0,200.0,3.4826,1.1285,0.0
8,15,2026-01-01  06:36:36.0,200.0,3.5112,1.1649,0.0
8,15,2026-01-01  06:37:12.0,200.0,3.5374,1.2013,0.0
8,15,2026-01-01  06:37:48.0,200.0,3.5536,1.2377,0.0
8,15,2026-01-01  06:38:24.0,200.0,3.5719,1.2741,0.0
8,15,2026-01-01  06:39:00.0,200.0,3.5864,1.3105,0.0
8,15,2026-01-01  06:39:36.0,200.0,3.5993,1.3469,0.0
8,15,2026-01-01  06:40:12.0,200.0,3.6119,1.3834,0.0
8,15,2026-01-01  06:40:48.0,200.0,3.6167,1.4198,0.0
8,15,2026-01-01  06:41:24.0,200.0,3.6253,1.4562,0.0
8,15,2026-01-01  06:42:00.0,200.0,3.6363,1.4926,0.0
8,15,2026-01-01  06:42:36.0,200.0,3.6394,1.529,0.0
8,15,2026-01-01  06:43:12.0,200.0,3.6449,1.5654,0.0
8,15,2026-01-01  06:43:48.0,200.0,3.6415,1.6018,0.0
8,15,2026-01-01  06:44:24.0,200.0,3.6476,1.6382,0.0
8,16,2026-01-01  06:45:00.0,-200.0,3.6455,0.0,0.036
8,16,2026-01-01  06:45:36.0,-200.0,3.6438,0.0,0.0719
8,16,2026-01-01  06:46:12.0,-200.0,3.6378,0.0,0.1079
8,16,2026-01-01  06:46:48.0,-200.0,3.6373,0.0,0.1439
8,16,2026-01-01  06:47:24.0,-200.0,3.6283,0.0,0.1798
8,16,2026-01-01  06:48:00.0,-200.0,3.6211,0.0,0.2158
8,16,2026-01-01  06:48:36.0,-200.0,3.6123,0.0,0.2518
8,16,2026-01-01  06:49:12.0,-200.0,3.6037,0.0,0.2877
8,16,2026-01-01  06:49:48.0,-200.0,3.5875,0.0,0.3237
8,16,2026-01-01  06:50:24.0,-200.0,3.5771,0.0,0.3597
8,16,2026-01-01  06:51:00.0,-200.0,3.5572,0.0,0.3956
8,16,2026-01-01  06:51:36.0,-200.0,3.5351,0.0,0.4316
8,16,2026-01-01  06:52:12.0,-200.0,3.5101,0.0,0.4676
8,16,2026-01-01  06:52:48.0,-200.0,3.4829,0.0,0.5035
8,16,2026-01-01  06:53:24.0,-200.0,3.4515,0.0,0.5395
8,16,2026-01-01  06:54:00.0,-200.0,3.4139,0.0,0.5755
8,16,2026-01-01  06:54:36.0,-200.0,3.3704,0.0,0.6114
8,16,2026-01-01  06:55:12.0,-200.0,3.3257,0.0,0.6474
8,16,2026-01-01  06:55:48.0,-200.0,3.2731,0.0,0.6834
8,16,2026-01-01  06:56:24.0,-200.0,3.2227,0.0,0.7193
8,16,2026-01-01  06:57:00.0,-200.0,3.1625,0.0,0.7553
8,16,2026-01-01  06:57:36.0,-200.0,3.0981,0.0,0.7913
8,16,2026-01-01  06:58:12.0,-200.0,3.0496,0.0,0.8272
8,16,2026-01-01  06:58:48.0,-200.0,2.9878,0.0,0.8632
8,16,2026-01-01  06:59:24.0,-200.0,2.9275,0.0,0.8992
8,16,2026-01-01  07:00:00.0,-200.0,2.8766,0.0,0.9351
8,16,2026-01-01  07:00:36.0,-200.0,2.8243,0.0,0.9711
8,16,2026-01-01  07:01:12.0,-200.0,2.787,0.0,1.0071
8,16,2026-01-01  07:01:48.0,-200.0,2.7404,0.0,1.043
8,16,2026-01-01  07:02:24.0,-200.0,2.6969,0.0,1.079
8,16,2026-01-01  07:03:00.0,-200.0,2.6703,0.0,1.115
8,16,2026-01-01  07:03:36.0,-200.0,2.6389,0.0,1.1509
8,16,2026-01-01  07:04:12.0,-200.0,2.6211,0.0,1.1869
8,16,2026-01-01  07:04:48.0,-200.0,2.5911,0.0,1.2229
8,16,2026-01-01  07:05:24.0,-200.0,2.5695,0.0,1.2589
8,16,2026-01-01  07:06:00.0,-200.0,2.5613,0.0,1.2948
8,16,2026-01-01  07:06:36.0,-200.0,2.5474,0.0,1.3308
8,16,2026-01-01  07:07:12.0,-200.0,2.5365,0.0,1.3668
8,16,2026-01-01  07:07:48.0,-200.0,2.5225,0.0,1.4027
8,16,2026-01-01  07:08:24.0,-200.0,2.5228,0.0,1.4387
8,16,2026-01-01  07:09:00.0,-200.0,2.5205,0.0,1.4747
8,16,2026-01-01  07:09:36.0,-200.0,2.5047,0.0,1.5106
8,16,2026-01-01  07:10:12.0,-200.0,2.5098,0.0,1.5466
8,16,2026-01-01  07:10:48.0,-200.0,2.5011,0.0,1.5826
8,16,2026-01-01  07:11:24.0,-200.0,2.507,0.0,1.6185
9,17,2026-01-01  07:12:00.0,200.0,2.5041,0.0362,0.0
9,17,2026-01-01  07:12:36.0,200.0,2.5057,0.0724,0.0
9,17,2026-01-01  07:13:12.0,200.0,2.5137,0.1085,0.0
9,17,2026-01-01  07:13:48.0,200.0,2.517,0.1447,0.0
9,17,2026-01-01  07:14:24.0,200.0,2.5198,0.1809,0.0
9,17,2026-01-01  07:15:00.0,200.0,2.531,0.2171,0.0
9,17,2026-01-01  07:15:36.0,200.0,2.5362,0.2532,0.0
9,17,2026-01-01  07:16:12.0,200.0,2.543,0.2894,0.0
9,17,2026-01-01  07:16:48.0,200.0,2.5672,0.3256,0.0
9,17,2026-01-01  07:17:24.0,200.0,2.5752,0.3618,0.0
9,17,2026-01-01  07:18:00.0,200.0,2.5924,0.3979,0.0
9,17,2026-01-01  07:18:36.0,200.0,2.6164,0.4341,0.0
9,17,2026-01-01  07:19:12.0,200.0,2.6354,0.4703,0.0
9,17,2026-01-01  07:19:48.0,200.0,2.6646,0.5065,0.0
9,17,2026-01-01  07:20:24.0,200.0,2.7001,0.5426,0.0
9,17,2026-01-01  07:21:00.0,200.0,2.7373,0.5788,0.0
9,17,2026-01-01  07:21:36.0,200.0,2.781,0.615,0.0
9,17,2026-01-01  07:22:12.0,200.0,2.8303,0.6512,0.0
9,17,2026-01-01  07:22:48.0,200.0,2.8758,0.6873,0.0
9,17,2026-01-01  07:23:24.0,200.0,2.9325,0.7235,0.0
9,17,2026-01-01  07:24:00.0,200.0,2.9893,0.7597,0.0
9,17,2026-01-01  07:24:36.0,200.0,3.0424,0.7959,0.0
9,17,2026-01-01  07:25:12.0,200.0,3.1051,0.832,0.0
9,17,2026-01-01  07:25:48.0,200.0,3.1597,0.8682,0.0
9,17,2026-01-01  07:26:24.0,200.0,3.2222,0.9044,0.0
9,17,2026-01-01  07:27:00.0,200.0,3.2741,0.9406,0.0
